Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
20.6,0.0129,-0.0337,0.0221,0.0424,ComeHere
20.6,0.012,-0.053,-0.072,0.0902,ComeHere
20.6,0.023,-0.0203,-0.0267,0.0407,ComeHere
20.6,0.0883,0.0515,0.0955,0.14,ComeHere
20.6,0.0134,-0.0104,-0.188,0.188,ComeHere
20.6,0.0729,-0.0603,0.0888,0.13,ComeHere
20.6,0.0758,0.0166,-0.109,0.134,ComeHere
20.7,0.0972,0.0589,0.0367,0.119,ComeHere
20.7,0.0207,-0.0333,-0.0337,0.0517,ComeHere
20.7,-0.0185,-0.0644,-0.0169,0.0691,ComeHere
20.7,0.0283,-0.0243,-0.0859,0.0937,ComeHere
20.7,-0.00467,0.000315,0.0386,0.0389,ComeHere
20.7,-0.0119,-0.0518,-0.0479,0.0715,ComeHere
20.7,-0.0403,-0.0656,-0.0321,0.0834,ComeHere
20.7,0.0698,-0.00183,-0.0644,0.0949,ComeHere
20.7,0.136,0.0725,0.0618,0.166,ComeHere
20.7,0.0716,-0.0286,-0.0737,0.107,ComeHere
20.8,-0.0261,-0.0831,-0.094,0.128,ComeHere
20.8,0.151,0.0901,0.0395,0.18,ComeHere
20.8,0.0539,0.0415,0.142,0.157,ComeHere
20.8,-0.205,-0.186,-0.39,0.478,ComeHere
20.8,0.235,0.0394,0.284,0.371,ComeHere
20.8,-0.0208,0.0691,-0.0331,0.0794,ComeHere
20.8,-0.0959,-0.145,-0.363,0.403,ComeHere
20.8,0.0327,-0.0274,0.467,0.469,ComeHere
20.8,0.0512,0.0986,-0.467,0.48,ComeHere
20.8,0.171,-0.0773,0.223,0.291,ComeHere
20.9,-0.0288,-0.0293,-0.0633,0.0755,ComeHere
20.9,0.0704,0.0862,-0.162,0.197,ComeHere
20.9,0.0772,-0.0416,0.184,0.204,ComeHere
20.9,0.0468,-0.0339,-0.167,0.177,ComeHere
20.9,0.0284,0.0118,0.0238,0.0389,ComeHere
20.9,-0.0675,-0.087,-0.112,0.157,ComeHere
20.9,0.0467,0.00109,0.155,0.162,ComeHere
20.9,0.0195,0.0226,-0.202,0.204,ComeHere
20.9,0.0269,-0.0943,0.0543,0.112,ComeHere
20.9,0.0118,-0.00955,-0.069,0.0707,ComeHere
21.0,0.0667,0.0682,0.00686,0.0956,ComeHere
21.0,0.1,-0.0321,-0.056,0.119,ComeHere
21.0,0.0401,-0.0212,-0.00108,0.0454,ComeHere
21.0,0.0661,0.00863,-0.0749,0.1,ComeHere
21.0,0.0109,-0.0216,0.0073,0.0253,ComeHere
21.0,0.0418,-0.00539,-0.00602,0.0426,ComeHere
21.0,-0.00191,-0.0314,-0.0872,0.0927,ComeHere
21.0,-0.00663,-0.0658,-0.017,0.0683,ComeHere
21.0,0.0228,0.00507,0.00116,0.0234,ComeHere
21.0,0.0354,0.0145,-0.0464,0.0602,ComeHere
21.1,0.052,-0.0487,-0.00813,0.0717,ComeHere
21.1,0.0317,-3.79e-05,-0.0756,0.082,ComeHere
21.1,0.0778,0.0255,0.0043,0.082,ComeHere
21.1,0.0462,-0.011,-0.0237,0.0531,ComeHere
21.1,0.0469,-0.00737,-0.0448,0.0653,ComeHere
21.1,0.0218,-0.0233,-0.0445,0.0547,ComeHere
21.1,-0.0168,-0.0549,-0.0288,0.0642,ComeHere
21.1,0.0183,-0.00833,-0.0152,0.0252,ComeHere
21.1,0.00543,0.00415,-0.00124,0.00695,ComeHere
21.1,0.00331,-0.0769,-0.103,0.129,ComeHere
21.2,0.0313,-0.0211,0.0278,0.0469,ComeHere
21.2,0.0594,0.0545,-0.0487,0.0942,ComeHere
21.2,0.0542,-0.00913,-0.00798,0.0555,ComeHere
21.2,0.0454,-0.0332,-0.0312,0.0643,ComeHere
21.2,0.0648,0.0107,-0.046,0.0802,ComeHere
21.2,0.0574,0.00887,0.0118,0.0592,ComeHere
21.2,0.0315,-0.00129,-0.0376,0.0491,ComeHere
21.2,0.00121,-0.0222,-0.0262,0.0344,ComeHere
21.2,-0.00713,-0.0553,-0.043,0.0704,ComeHere
21.2,0.00732,-0.00965,0.00264,0.0124,ComeHere
21.3,0.00537,-0.00965,-0.0243,0.0267,ComeHere
21.3,0.0146,-0.0445,-0.0237,0.0525,ComeHere
21.3,0.055,-0.00996,-0.0469,0.073,ComeHere
21.3,0.0843,0.0333,-0.0215,0.0931,ComeHere
21.3,0.0828,0.0159,-0.0065,0.0845,ComeHere
21.3,0.0591,0.0104,-0.0234,0.0644,ComeHere
21.3,0.0298,-0.014,-0.0577,0.0665,ComeHere
21.3,0.0196,-0.0226,-0.00665,0.0307,ComeHere
21.3,-0.00944,-0.0162,-0.0305,0.0358,ComeHere
21.3,-0.0295,-0.0348,-0.0269,0.0529,ComeHere
21.4,-0.0104,-0.0452,-0.0329,0.0568,ComeHere
21.4,0.0257,0.00319,-0.0216,0.0337,ComeHere
21.4,0.039,-0.00486,-0.0341,0.052,ComeHere
21.4,0.0663,-0.00569,-0.0609,0.0902,ComeHere
21.4,0.063,0.0237,0.0626,0.092,ComeHere
21.4,0.0613,-0.00567,-0.176,0.187,ComeHere
21.4,0.0497,-0.0143,0.142,0.151,ComeHere
21.4,0.0176,-0.00839,-0.149,0.151,ComeHere
21.4,0.00411,-0.0456,0.046,0.0649,ComeHere
21.4,-0.0214,-0.0581,-0.0806,0.102,ComeHere
21.5,-0.0184,-0.015,0.0153,0.0283,ComeHere
21.5,0.00205,-0.021,-0.0604,0.064,ComeHere
21.5,0.0463,-0.0208,-0.0142,0.0527,ComeHere
21.5,0.064,0.0106,-0.0266,0.0701,ComeHere
21.5,0.0571,0.0036,-0.0372,0.0683,ComeHere
21.5,0.0592,0.00704,-0.0155,0.0616,ComeHere
21.5,0.0681,0.0108,-0.0188,0.0714,ComeHere
21.5,0.0578,-0.011,-0.0266,0.0646,ComeHere
21.5,0.0198,-0.0188,-0.0356,0.0448,ComeHere
21.5,-0.00488,-0.0175,-0.0225,0.0289,ComeHere
21.5,-0.0396,-0.0664,-0.0264,0.0817,ComeHere
21.6,-0.0315,-0.0406,-0.0161,0.0539,ComeHere
21.6,-0.00992,-0.0102,-0.00788,0.0162,ComeHere
21.6,-0.00993,-0.0338,-0.0143,0.038,ComeHere
21.6,0.0294,-0.00954,-0.0317,0.0443,ComeHere
21.6,0.13,0.0294,-0.0732,0.152,ComeHere
21.6,0.191,0.0766,0.0412,0.21,ComeHere
21.6,0.129,0.0557,-0.0474,0.149,ComeHere
21.6,0.00879,-0.0299,-0.0425,0.0527,ComeHere
21.6,-0.0293,-0.0683,-0.0233,0.0778,ComeHere
21.6,-0.0205,-0.0224,0.00319,0.0306,ComeHere
21.7,-0.102,-0.0753,-0.0404,0.133,ComeHere
21.7,-0.187,-0.12,-0.03,0.224,ComeHere
21.7,-0.0937,-0.0446,-0.0348,0.109,ComeHere
21.7,0.182,0.0288,-0.039,0.188,ComeHere
21.7,0.252,0.103,0.066,0.28,ComeHere
21.7,0.094,0.0314,-0.175,0.201,ComeHere
21.7,0.0396,-0.0132,0.112,0.119,ComeHere
21.7,0.127,0.061,-0.104,0.175,ComeHere
21.7,0.105,0.0252,0.0372,0.114,ComeHere
21.7,-0.0948,-0.123,-0.112,0.192,ComeHere
21.8,-0.196,-0.113,0.0222,0.227,ComeHere
21.8,-0.0644,-0.016,-0.0642,0.0923,ComeHere
21.8,0.0828,-0.0119,0.0195,0.0859,ComeHere
21.8,0.0555,-0.0226,-0.0628,0.0869,ComeHere
21.8,-0.00833,0.00308,0.00617,0.0108,ComeHere
21.8,0.0525,0.0332,-0.196,0.206,ComeHere
21.8,0.00868,-0.0743,0.0526,0.0914,ComeHere
21.8,0.269,0.128,0.0285,0.299,ComeHere
21.8,0.0485,0.155,0.191,0.251,ComeHere
21.8,-0.0101,-0.208,-0.706,0.736,ComeHere
21.9,0.0402,-0.0529,0.858,0.86,ComeHere
21.9,-0.00569,0.163,-0.842,0.857,ComeHere
21.9,-0.0118,-0.11,0.626,0.635,ComeHere
21.9,-0.211,-0.234,-0.535,0.62,ComeHere
21.9,2.97e-05,0.0507,0.298,0.302,ComeHere
21.9,0.0349,0.00163,-0.247,0.25,ComeHere
21.9,0.0684,-0.0187,0.17,0.184,ComeHere
21.9,0.108,0.038,-0.127,0.171,ComeHere
21.9,0.0574,-0.00205,-0.0926,0.109,ComeHere
21.9,0.189,0.0577,0.134,0.239,ComeHere
22.0,0.0622,0.0906,-0.0937,0.144,ComeHere
22.0,0.0177,-0.0969,-0.0774,0.125,ComeHere
22.0,-0.0765,-0.107,0.0508,0.141,ComeHere
22.0,-0.042,0.0326,-0.134,0.144,ComeHere
22.0,-0.0384,-0.0511,0.118,0.135,ComeHere
22.0,-0.0871,-0.098,-0.17,0.215,ComeHere
22.0,0.0279,0.00238,0.0262,0.0384,ComeHere
22.0,0.0602,0.0133,-0.0843,0.104,ComeHere
22.0,0.146,0.0456,0.063,0.165,ComeHere
22.0,0.0922,0.055,-0.094,0.143,ComeHere
22.1,0.0824,-0.0269,-0.0627,0.107,ComeHere
22.1,0.0812,0.00946,0.05,0.0958,ComeHere
22.1,0.0106,0.0417,-0.0646,0.0776,ComeHere
22.1,-0.0384,-0.0836,-0.00357,0.0921,ComeHere
22.1,-0.0974,-0.106,-0.048,0.152,ComeHere
22.1,-0.0329,-0.0226,-0.0362,0.0539,ComeHere
22.1,-0.0298,-0.0312,0.00121,0.0431,ComeHere
22.1,0.0189,-0.0297,-0.0274,0.0446,ComeHere
22.1,0.0568,0.0181,-0.0546,0.0808,ComeHere
22.1,0.0925,0.0205,-0.0335,0.1,ComeHere
22.2,0.134,0.0446,0.0111,0.142,ComeHere
22.2,0.0852,0.0381,-0.0374,0.101,ComeHere
22.2,0.0491,-0.0364,-0.0584,0.0845,ComeHere
22.2,0.00297,-0.0324,-0.00927,0.0338,ComeHere
22.2,-0.0142,-0.0164,-0.0229,0.0316,ComeHere
22.2,-0.0663,-0.0695,-0.0233,0.0989,ComeHere
22.2,-0.0601,-0.0685,-0.0371,0.0984,ComeHere
22.2,-0.00498,-0.0181,-0.0215,0.0285,ComeHere
22.2,0.0227,-0.00238,-0.00942,0.0247,ComeHere
22.2,0.067,0.00932,-0.0227,0.0713,ComeHere
22.3,0.0707,0.0199,-0.0455,0.0864,ComeHere
22.3,0.103,0.0138,-0.022,0.106,ComeHere
22.3,0.0933,0.028,-0.0207,0.0996,ComeHere
22.3,0.0444,0.0019,-0.0265,0.0517,ComeHere
22.3,-0.0108,-0.0466,-0.0463,0.0665,ComeHere
22.3,-0.0478,-0.0407,-0.0292,0.0693,ComeHere
22.3,-0.0383,-0.0352,-0.0314,0.0608,ComeHere
22.3,-0.0337,-0.0532,-0.0349,0.072,ComeHere
22.3,-0.008,-0.0246,-0.0328,0.0417,ComeHere
22.3,0.016,0.00795,-0.044,0.0475,ComeHere
22.4,0.07,0.0192,-0.0162,0.0743,ComeHere
22.4,0.0923,0.0326,-0.0252,0.101,ComeHere
22.4,0.0914,0.0294,-0.0373,0.103,ComeHere
22.4,0.0689,-0.000189,-0.019,0.0715,ComeHere
22.4,0.0361,0.00224,-0.0198,0.0412,ComeHere
22.4,-0.000784,-0.0175,-0.028,0.033,ComeHere
22.4,-0.0384,-0.0515,-0.0259,0.0693,ComeHere
22.4,-0.0469,-0.0525,-0.0226,0.074,ComeHere
22.4,-0.0358,-0.0313,-0.025,0.0538,ComeHere
22.4,-0.00736,-0.0252,-0.031,0.0406,ComeHere
22.5,0.0286,-0.00851,-0.0247,0.0387,ComeHere
22.5,0.0628,0.0103,-0.0424,0.0765,ComeHere
22.5,0.0895,0.0197,-0.0262,0.0953,ComeHere
22.5,0.0816,0.0272,-0.0213,0.0886,ComeHere
22.5,0.0588,0.0135,-0.0288,0.0669,ComeHere
22.5,0.0198,-0.0195,-0.0228,0.0359,ComeHere
22.5,-0.00716,-0.0249,-0.0321,0.0412,ComeHere
22.5,-0.0221,-0.0306,-0.0289,0.0476,ComeHere
22.5,-0.04,-0.0459,-0.0355,0.0705,ComeHere
22.5,-0.0318,-0.0394,-0.0265,0.0571,ComeHere
22.6,0.00357,-0.0108,-0.0219,0.0247,ComeHere
22.6,0.031,-0.00315,-0.0258,0.0404,ComeHere
22.6,0.0581,0.00887,-0.0304,0.0662,ComeHere
22.6,0.0798,0.0158,-0.0277,0.086,ComeHere
22.6,0.0712,0.0209,-0.0255,0.0784,ComeHere
22.6,0.0529,0.00863,-0.025,0.0592,ComeHere
22.6,0.0156,-0.0118,-0.0315,0.037,ComeHere
22.6,-0.00203,-0.0251,-0.025,0.0355,ComeHere
22.6,-0.0275,-0.0342,-0.0337,0.0553,ComeHere
22.6,-0.0374,-0.0407,-0.0261,0.0612,ComeHere
22.7,-0.0181,-0.0316,-0.0226,0.0429,ComeHere
22.7,0.00467,-0.0137,-0.0265,0.0302,ComeHere
22.7,0.037,-0.000678,-0.0295,0.0474,ComeHere
22.7,0.061,0.016,-0.0208,0.0665,ComeHere
22.7,0.0658,0.0206,-0.0283,0.0745,ComeHere
22.7,0.0636,0.00046,-0.0319,0.0712,ComeHere
22.7,0.0478,0.00144,-0.0277,0.0553,ComeHere
22.7,0.0115,-0.00814,-0.027,0.0304,ComeHere
22.7,-0.0202,-0.0283,-0.03,0.0459,ComeHere
22.7,-0.023,-0.0339,-0.0315,0.0517,ComeHere
22.8,-0.0265,-0.0268,-0.0235,0.0445,ComeHere
22.8,-0.0104,-0.0201,-0.0295,0.0372,ComeHere
22.8,0.0225,-0.0162,-0.0198,0.034,ComeHere
22.8,0.0422,-0.0015,-0.0246,0.0488,ComeHere
22.8,0.0569,0.0144,-0.0239,0.0634,ComeHere
22.8,0.068,0.0166,-0.0173,0.0721,ComeHere
22.8,0.058,0.0132,-0.0333,0.0682,ComeHere
22.8,0.0435,-0.00841,-0.0254,0.0511,ComeHere
22.8,0.00952,-0.0166,-0.0316,0.037,ComeHere
22.8,-0.0166,-0.0205,-0.0346,0.0435,ComeHere
22.9,-0.0271,-0.03,-0.0298,0.0503,ComeHere
22.9,-0.0249,-0.0296,-0.0294,0.0486,ComeHere
22.9,-0.0106,-0.0278,-0.0177,0.0346,ComeHere
22.9,0.0114,-0.00789,-0.0263,0.0297,ComeHere
22.9,0.0472,0.0048,-0.031,0.0567,ComeHere
22.9,0.0614,0.0124,-0.0246,0.0673,ComeHere
22.9,0.0623,0.0113,-0.0261,0.0685,ComeHere
22.9,0.0515,0.00576,-0.0292,0.0595,ComeHere
22.9,0.0304,0.00308,-0.0288,0.042,ComeHere
22.9,0.00164,-0.0107,-0.0261,0.0282,ComeHere
23.0,-0.0223,-0.028,-0.0298,0.0466,ComeHere
23.0,-0.0152,-0.0401,-0.0276,0.051,ComeHere
23.0,-0.0252,-0.0308,-0.0267,0.0479,ComeHere
23.0,-0.00294,-0.0238,-0.0273,0.0363,ComeHere
23.0,0.0236,-0.00921,-0.0442,0.051,ComeHere
23.0,0.0472,0.0096,-0.0306,0.0571,ComeHere
23.0,0.0639,0.0202,-0.0312,0.0739,ComeHere
23.0,0.0572,0.0131,-0.0243,0.0635,ComeHere
23.0,0.049,0.0039,-0.0186,0.0526,ComeHere
23.0,0.0264,-0.0128,-0.0351,0.0458,ComeHere
23.1,0.00178,-0.0112,-0.0282,0.0304,ComeHere
23.1,-0.00956,-0.0306,-0.0237,0.0399,ComeHere
23.1,-0.0175,-0.0323,-0.0285,0.0465,ComeHere
23.1,-0.0155,-0.0303,-0.0291,0.0448,ComeHere
23.1,0.00515,-0.0175,-0.0233,0.0295,ComeHere
23.1,0.0276,-0.00998,-0.0269,0.0398,ComeHere
23.1,0.0497,0.000715,-0.0246,0.0555,ComeHere
23.1,0.0483,0.0143,-0.0264,0.0569,ComeHere
23.1,0.0528,0.00518,-0.0342,0.0631,ComeHere
23.1,0.0415,0.00562,-0.0312,0.0522,ComeHere
23.2,0.0261,-0.00385,-0.0198,0.033,ComeHere
23.2,0.00222,-0.019,-0.0287,0.0344,ComeHere
23.2,-0.0217,-0.0288,-0.03,0.047,ComeHere
23.2,-0.0228,-0.0331,-0.0282,0.0491,ComeHere
23.2,-0.00979,-0.0216,-0.0305,0.0386,ComeHere
23.2,0.00889,-0.0149,-0.0333,0.0375,ComeHere
23.2,0.0204,-0.00172,-0.0237,0.0313,ComeHere
23.2,0.038,0.00289,-0.0299,0.0484,ComeHere
23.2,0.0568,0.00883,-0.0296,0.0647,ComeHere
23.2,0.0585,0.0144,-0.0249,0.0652,ComeHere
23.3,0.0433,-0.00267,-0.0281,0.0517,ComeHere
23.3,0.022,-0.0147,-0.0219,0.0343,ComeHere
23.3,0.000218,-0.0261,-0.0285,0.0387,ComeHere
23.3,-0.0144,-0.0279,-0.0288,0.0426,ComeHere
23.3,-0.0203,-0.0236,-0.0324,0.0449,ComeHere
23.3,-0.0152,-0.0271,-0.0266,0.0408,ComeHere
23.3,0.0014,-0.0149,-0.0284,0.0321,ComeHere
23.3,0.0276,-0.00938,-0.0281,0.0405,ComeHere
23.3,0.0444,0.00122,-0.036,0.0572,ComeHere
23.3,0.0487,0.0134,-0.0333,0.0605,ComeHere
23.3,0.0412,0.00303,-0.0357,0.0546,ComeHere
23.4,0.0341,-0.00494,-0.0195,0.0396,ComeHere
23.4,0.0152,-0.00896,-0.0243,0.0301,ComeHere
23.4,-0.00965,-0.0209,-0.0213,0.0314,ComeHere
23.4,-0.00347,-0.0242,-0.026,0.0357,ComeHere
23.4,-0.011,-0.0283,-0.0293,0.0422,ComeHere
23.4,-0.00795,-0.021,-0.0237,0.0327,ComeHere
23.4,0.00589,-0.00907,-0.0219,0.0245,ComeHere
23.4,0.029,0.00177,-0.0264,0.0393,ComeHere
23.4,0.0371,0.00943,-0.0338,0.051,ComeHere
23.4,0.0544,0.00688,-0.0297,0.0624,ComeHere
23.5,0.0479,0.00829,-0.0234,0.054,ComeHere
23.5,0.0308,0.00154,-0.0206,0.0371,ComeHere
23.5,0.0167,-0.0148,-0.0236,0.0325,ComeHere
23.5,-0.00281,-0.0178,-0.0299,0.0349,ComeHere
23.5,-0.0178,-0.0198,-0.0249,0.0365,ComeHere
23.5,-0.0177,-0.0199,-0.0281,0.0387,ComeHere
23.5,-0.00703,-0.0172,-0.0348,0.0395,ComeHere
23.5,0.0133,-0.0141,-0.0305,0.0361,ComeHere
23.5,0.0321,-0.00533,-0.0245,0.0407,ComeHere
23.5,0.0431,0.0031,-0.0251,0.0499,ComeHere
23.6,0.0425,-0.000229,-0.0264,0.0501,ComeHere
23.6,0.0364,0.000928,-0.0296,0.0469,ComeHere
23.6,0.0271,-0.00759,-0.0275,0.0394,ComeHere
23.6,0.0104,-0.0168,-0.026,0.0326,ComeHere
23.6,-0.00519,-0.0264,-0.0311,0.0411,ComeHere
23.6,-0.0117,-0.0282,-0.0257,0.0399,ComeHere
23.6,-0.0105,-0.0179,-0.029,0.0356,ComeHere
23.6,0.00583,-0.0208,-0.0366,0.0425,ComeHere
23.6,0.00726,-0.0155,-0.0386,0.0422,ComeHere
23.6,0.0222,0.00671,-0.0121,0.0261,ComeHere
23.7,0.0392,0.000155,-0.0251,0.0465,ComeHere
23.7,0.0465,-0.000589,-0.0288,0.0547,ComeHere
23.7,0.04,0.00262,-0.0348,0.0531,ComeHere
23.7,0.0249,0.00233,-0.0329,0.0413,ComeHere
23.7,0.0138,-0.0148,-0.0272,0.0339,ComeHere
23.7,0.00334,-0.0172,-0.0231,0.029,ComeHere
23.7,-0.00644,-0.0292,-0.0233,0.0379,ComeHere
23.7,-0.00451,-0.0159,-0.0282,0.0327,ComeHere
23.7,0.00734,-0.0165,-0.0324,0.0371,ComeHere
23.7,0.018,-0.0125,-0.0267,0.0346,ComeHere
23.8,0.0299,0.00291,-0.0204,0.0363,ComeHere
23.8,0.0376,-0.000841,-0.0309,0.0487,ComeHere
23.8,0.0308,0.00146,-0.0258,0.0402,ComeHere
23.8,0.0364,0.00103,-0.0239,0.0436,ComeHere
23.8,0.0242,-0.000838,-0.0342,0.0419,ComeHere
23.8,0.00949,-0.00773,-0.0227,0.0258,ComeHere
23.8,-0.000803,-0.0209,-0.0336,0.0396,ComeHere
23.8,-0.0028,-0.0218,-0.0308,0.0378,ComeHere
23.8,-0.00365,-0.0204,-0.0242,0.0319,ComeHere
23.8,0.0101,-0.0156,-0.0285,0.0341,ComeHere
23.9,0.0161,-5.87e-05,-0.0245,0.0293,ComeHere
23.9,0.0301,-0.00495,-0.0239,0.0387,ComeHere
23.9,0.0355,0.00246,-0.0205,0.041,ComeHere
23.9,0.0427,-0.00223,-0.0282,0.0512,ComeHere
23.9,0.024,-0.00344,-0.0157,0.0289,ComeHere
23.9,0.0187,-0.00337,-0.0184,0.0264,ComeHere
23.9,-0.00144,-0.0129,-0.0279,0.0308,ComeHere
23.9,0.00249,-0.0196,-0.0333,0.0387,ComeHere
23.9,-0.00249,-0.0129,-0.0269,0.0299,ComeHere
23.9,-0.0037,-0.0176,-0.0284,0.0336,ComeHere
24.0,0.0126,-0.0102,-0.0327,0.0365,ComeHere
24.0,0.0241,-0.00653,-0.0348,0.0429,ComeHere
24.0,0.0257,0.00107,-0.0258,0.0365,ComeHere
24.0,0.0296,0.00134,-0.0233,0.0377,ComeHere
24.0,0.0357,0.00325,-0.0251,0.0437,ComeHere
24.0,0.0255,0.00116,-0.0227,0.0342,ComeHere
24.0,0.0227,-0.00717,-0.0248,0.0344,ComeHere
24.0,-0.000295,-0.017,-0.0236,0.0291,ComeHere
24.0,-0.000595,-0.0282,-0.0326,0.0431,ComeHere
24.0,-0.0119,-0.021,-0.0228,0.0333,ComeHere
24.1,-0.00255,-0.0175,-0.0218,0.028,ComeHere
24.1,0.0123,-0.00574,-0.0302,0.0331,ComeHere
24.1,0.0177,-0.00396,-0.0263,0.0319,ComeHere
24.1,0.0324,0.00211,-0.0302,0.0443,ComeHere
24.1,0.0353,0.00279,-0.0261,0.044,ComeHere
24.1,0.0231,-0.0037,-0.0221,0.0322,ComeHere
24.1,0.0201,-0.0119,-0.0203,0.0309,ComeHere
24.1,0.0198,-0.0103,-0.0303,0.0377,ComeHere
24.1,0.00776,-0.0148,-0.0243,0.0295,ComeHere
24.1,-0.00572,-0.0151,-0.0223,0.0275,ComeHere
24.2,-0.00341,-0.0149,-0.0223,0.027,ComeHere
24.2,0.00657,-0.0182,-0.0255,0.0321,ComeHere
24.2,0.0262,-0.0129,-0.0296,0.0416,ComeHere
24.2,0.0114,-0.00573,-0.0181,0.0221,ComeHere
24.2,0.0279,0.0015,-0.0188,0.0337,ComeHere
24.2,0.0363,0.00136,-0.0273,0.0455,ComeHere
24.2,0.0282,-0.00534,-0.032,0.043,ComeHere
24.2,0.0278,-0.00525,-0.0269,0.0391,ComeHere
24.2,0.0176,-0.0158,-0.0351,0.0423,ComeHere
24.2,0.00601,-0.011,-0.0296,0.0321,ComeHere
24.3,0.000286,-0.0163,-0.0278,0.0322,ComeHere
24.3,0.00942,-0.0221,-0.0256,0.035,ComeHere
24.3,0.00687,-0.0229,-0.0173,0.0295,ComeHere
24.3,0.0114,-0.0156,-0.0284,0.0344,ComeHere
24.3,0.0205,-0.00834,-0.0214,0.0307,ComeHere
24.3,0.0298,-0.0109,-0.0209,0.038,ComeHere
24.3,0.0288,0.00267,-0.0209,0.0357,ComeHere
24.3,0.0195,-0.00345,-0.0317,0.0374,ComeHere
24.3,0.0274,0.00288,-0.028,0.0393,ComeHere
24.3,0.0128,-0.00687,-0.0254,0.0293,ComeHere
24.4,0.00965,-0.0119,-0.0359,0.039,ComeHere
24.4,-0.000122,-0.0172,-0.0256,0.0308,ComeHere
24.4,-0.000643,-0.0193,-0.0274,0.0335,ComeHere
24.4,0.0139,-0.0159,-0.0272,0.0344,ComeHere
24.4,0.0169,-0.01,-0.0238,0.0308,ComeHere
24.4,0.0141,-0.00383,-0.0227,0.027,ComeHere
24.4,0.0215,-0.00497,-0.0239,0.0325,ComeHere
24.4,0.0272,-0.000267,-0.0227,0.0355,ComeHere
24.4,0.0297,-0.00416,-0.031,0.0431,ComeHere
24.4,0.0213,-0.00977,-0.0178,0.0294,ComeHere
24.5,0.00834,-0.014,-0.0316,0.0355,ComeHere
24.5,0.0166,-0.0097,-0.0356,0.0404,ComeHere
24.5,0.0117,-0.0173,-0.0318,0.0381,ComeHere
24.5,0.00732,-0.0174,-0.0338,0.0387,ComeHere
24.5,0.00993,-0.012,-0.0269,0.0311,ComeHere
24.5,0.0212,-0.00248,-0.0347,0.0407,ComeHere
24.5,0.0232,-0.00641,-0.0329,0.0408,ComeHere
24.5,0.019,-0.00523,-0.0269,0.0333,ComeHere
24.5,0.0264,-0.00713,-0.0197,0.0337,ComeHere
24.5,0.022,-0.0098,-0.0247,0.0345,ComeHere
24.6,0.0137,-0.0171,-0.0316,0.0384,ComeHere
24.6,0.0105,-0.00943,-0.0313,0.0343,ComeHere
24.6,0.00598,-0.00948,-0.0253,0.0276,ComeHere
24.6,-0.000995,-0.0159,-0.0399,0.043,ComeHere
24.6,0.00189,-0.0111,-0.0301,0.0321,ComeHere
24.6,0.0158,-0.0245,-0.0245,0.0381,ComeHere
24.6,0.0171,-0.00477,-0.025,0.0306,ComeHere
24.6,0.0181,-0.00861,-0.0331,0.0386,ComeHere
24.6,0.0204,-0.00798,-0.0278,0.0354,ComeHere
24.6,0.0245,-0.000216,-0.0238,0.0341,ComeHere
24.7,0.00668,0.000133,-0.0328,0.0334,ComeHere
24.7,0.0118,-0.00828,-0.0281,0.0316,ComeHere
24.7,0.0114,-0.0096,-0.0221,0.0267,ComeHere
24.7,0.00327,-0.0137,-0.0302,0.0333,ComeHere
24.7,0.00259,-0.0187,-0.0359,0.0406,ComeHere
24.7,0.00258,-0.0143,-0.0151,0.0209,ComeHere
24.7,0.0155,-0.0154,-0.0173,0.0279,ComeHere
24.7,0.016,-0.00723,-0.023,0.0289,ComeHere
24.7,0.0198,-0.0145,-0.0266,0.0362,ComeHere
24.7,0.0179,-0.00877,-0.0278,0.0342,ComeHere
24.8,0.0305,-0.00516,-0.0245,0.0395,ComeHere
24.8,0.0251,-0.0159,-0.0265,0.0398,ComeHere
24.8,0.0144,-0.0189,-0.0274,0.0362,ComeHere
24.8,0.00939,-0.0123,-0.0253,0.0296,ComeHere
24.8,0.00572,-0.0179,-0.0307,0.0359,ComeHere
24.8,0.0074,-0.00689,-0.0262,0.0281,ComeHere
24.8,0.00763,-0.0169,-0.0254,0.0314,ComeHere
24.8,0.00883,-0.0135,-0.0257,0.0304,ComeHere
24.8,0.0117,-0.00485,-0.0205,0.0241,ComeHere
24.8,0.0178,-0.000293,-0.0212,0.0277,ComeHere
24.9,0.0229,-0.00897,-0.0275,0.0369,ComeHere
24.9,0.0127,-0.00899,-0.0242,0.0288,ComeHere
24.9,0.0243,-0.0141,-0.0299,0.041,ComeHere
24.9,0.0137,-0.0151,-0.0296,0.036,ComeHere
24.9,0.0122,-0.0108,-0.0316,0.0355,ComeHere
24.9,0.00783,-0.0173,-0.0332,0.0383,ComeHere
24.9,0.00963,-0.0161,-0.0217,0.0287,ComeHere
24.9,0.00804,-0.00705,-0.0209,0.0235,ComeHere
24.9,0.00436,-0.0163,-0.0262,0.0311,ComeHere
24.9,0.0123,-0.00157,-0.0381,0.0401,ComeHere
25.0,0.0249,-0.00285,-0.0218,0.0332,ComeHere
25.0,0.0245,-0.004,-0.0235,0.0341,ComeHere
25.0,0.0271,-0.0111,-0.0275,0.0402,ComeHere
25.0,0.0198,-0.0156,-0.0316,0.0404,ComeHere
25.0,0.0216,-0.0152,-0.0322,0.0416,ComeHere
25.0,0.0111,-0.0069,-0.0127,0.0182,ComeHere
