Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Gesture
13.5,0.544,4.09,2.7,4.93,Circle
13.6,0.237,3.98,1.93,4.42,Circle
13.6,0.519,3.91,1.23,4.13,Circle
13.6,1.11,3.75,1.24,4.1,Circle
13.6,1.32,3.67,1.82,4.3,Circle
13.6,1.17,3.89,2.53,4.79,Circle
13.6,1.21,4.13,3.08,5.29,Circle
13.6,1.6,4.02,3.45,5.53,Circle
13.6,2.06,3.71,3.4,5.44,Circle
13.6,2.48,3.53,2.85,5.17,Circle
13.6,2.56,3.54,2.24,4.91,Circle
13.7,2.43,3.38,2.01,4.62,Circle
13.7,2.24,3.07,2.15,4.37,Circle
13.7,2.03,2.78,2.36,4.17,Circle
13.7,1.94,2.53,2.39,3.99,Circle
13.7,1.98,2.45,2.33,3.92,Circle
13.7,2.1,2.48,2.31,3.98,Circle
13.7,2.35,2.46,2.3,4.11,Circle
13.7,2.79,2.18,2.4,4.27,Circle
13.7,3.29,1.88,2.59,4.59,Circle
13.7,3.65,1.73,2.85,4.95,Circle
13.8,3.8,1.58,3.08,5.14,Circle
13.8,3.79,1.43,3.24,5.19,Circle
13.8,3.54,1.33,3.18,4.94,Circle
13.8,3.23,1.19,2.9,4.5,Circle
13.8,3.21,0.868,2.57,4.2,Circle
13.8,3.5,0.423,2.35,4.23,Circle
13.8,3.9,0.122,2.27,4.52,Circle
13.8,4.07,0.035,2.34,4.69,Circle
13.8,3.92,-0.0902,2.43,4.61,Circle
13.8,3.82,-0.268,2.34,4.49,Circle
13.9,4.07,-0.495,2.02,4.57,Circle
13.9,4.56,-0.647,1.67,4.9,Circle
13.9,5.02,-0.705,1.62,5.32,Circle
13.9,5.16,-0.755,1.77,5.51,Circle
13.9,4.92,-0.991,2.12,5.45,Circle
13.9,4.68,-1.19,2.25,5.33,Circle
13.9,4.55,-1.45,2.17,5.25,Circle
13.9,4.67,-1.82,1.81,5.33,Circle
13.9,4.93,-2.18,1.49,5.6,Circle
13.9,4.93,-2.52,1.31,5.69,Circle
14.0,4.46,-2.75,1.12,5.35,Circle
14.0,3.68,-2.95,1.03,4.83,Circle
14.0,2.94,-3.19,1.04,4.46,Circle
14.0,2.37,-3.47,1.14,4.35,Circle
14.0,2.13,-3.76,1.17,4.48,Circle
14.0,2.19,-4.03,1.09,4.71,Circle
14.0,2.3,-4.28,0.913,4.95,Circle
14.0,2.24,-4.56,0.77,5.14,Circle
14.0,1.93,-4.72,0.669,5.15,Circle
14.0,1.57,-4.84,0.574,5.12,Circle
14.1,1.22,-5.08,0.444,5.24,Circle
14.1,0.801,-5.47,0.216,5.53,Circle
14.1,0.305,-5.89,0.016,5.9,Circle
14.1,-0.309,-6.16,-0.143,6.17,Circle
14.1,-1.19,-6.2,-0.189,6.32,Circle
14.1,-2.0,-5.99,-0.0555,6.31,Circle
14.1,-2.36,-5.73,0.0509,6.19,Circle
14.1,-2.26,-5.67,0.08,6.1,Circle
14.1,-2.03,-5.61,5.83e-05,5.97,Circle
14.1,-1.8,-5.54,-0.206,5.83,Circle
14.2,-1.66,-5.54,-0.358,5.8,Circle
14.2,-1.59,-5.44,-0.493,5.69,Circle
14.2,-1.77,-5.23,-0.539,5.55,Circle
14.2,-2.19,-5.11,-0.519,5.58,Circle
14.2,-2.61,-5.0,-0.559,5.67,Circle
14.2,-2.8,-4.9,-0.777,5.7,Circle
14.2,-2.86,-4.87,-1.09,5.75,Circle
14.2,-2.76,-4.78,-1.3,5.67,Circle
14.2,-2.74,-4.6,-1.27,5.5,Circle
14.2,-2.99,-4.31,-1.15,5.37,Circle
14.3,-3.3,-3.98,-1.06,5.27,Circle
14.3,-3.62,-3.68,-1.03,5.27,Circle
14.3,-3.9,-3.48,-1.02,5.33,Circle
14.3,-4.08,-3.16,-0.993,5.25,Circle
14.3,-4.11,-2.71,-0.83,4.99,Circle
14.3,-4.12,-2.08,-0.647,4.66,Circle
14.3,-4.23,-1.62,-0.513,4.55,Circle
14.3,-4.4,-1.64,-0.5,4.72,Circle
14.3,-4.65,-1.8,-0.549,5.02,Circle
14.3,-5.01,-1.62,-0.654,5.3,Circle
14.4,-5.22,-0.904,-0.56,5.33,Circle
14.4,-5.07,0.0943,-0.0523,5.07,Circle
14.4,-4.37,0.802,0.683,4.49,Circle
14.4,-3.73,1.09,1.31,4.1,Circle
14.4,-3.52,1.18,1.63,4.05,Circle
14.4,-3.85,1.24,1.59,4.35,Circle
14.4,-4.56,1.54,1.22,4.96,Circle
14.4,-4.84,1.96,0.681,5.27,Circle
14.4,-4.84,2.21,0.45,5.34,Circle
14.4,-4.7,2.32,0.615,5.28,Circle
14.5,-4.67,2.31,0.855,5.28,Circle
14.5,-4.72,2.26,1.08,5.35,Circle
14.5,-4.77,2.07,1.18,5.33,Circle
14.5,-4.93,2.08,1.12,5.46,Circle
14.5,-4.76,2.43,0.879,5.41,Circle
14.5,-4.28,2.67,0.719,5.1,Circle
14.5,-4.02,2.79,0.702,4.95,Circle
14.5,-4.19,2.96,0.889,5.2,Circle
14.5,-4.07,3.3,1.24,5.38,Circle
14.5,-3.37,3.4,1.67,5.07,Circle
14.6,-2.65,3.14,2.02,4.58,Circle
14.6,-2.54,2.98,2.14,4.46,Circle
14.6,-2.42,3.22,1.76,4.4,Circle
14.6,-2.12,3.33,1.33,4.17,Circle
14.6,-1.89,3.26,1.22,3.96,Circle
14.6,-1.52,3.34,1.18,3.86,Circle
14.6,-1.02,3.37,1.34,3.76,Circle
14.6,-0.282,3.39,1.66,3.78,Circle
14.6,0.472,3.48,2.03,4.06,Circle
14.6,0.903,3.76,2.38,4.53,Circle
14.7,1.07,4.02,2.71,4.97,Circle
14.7,1.11,4.13,2.86,5.15,Circle
14.7,1.16,4.11,2.79,5.1,Circle
14.7,1.25,3.98,2.45,4.84,Circle
14.7,1.45,3.93,2.04,4.66,Circle
14.7,1.72,4.02,1.95,4.79,Circle
14.7,1.8,4.16,2.33,5.1,Circle
14.7,1.7,4.21,2.99,5.44,Circle
14.7,1.56,4.11,3.55,5.65,Circle
14.7,1.4,3.91,3.81,5.64,Circle
14.8,1.28,3.69,3.79,5.44,Circle
14.8,1.17,3.47,3.68,5.19,Circle
14.8,1.33,3.17,3.6,4.98,Circle
14.8,1.88,2.89,3.65,5.02,Circle
14.8,2.52,2.64,3.87,5.32,Circle
14.8,2.9,2.38,4.14,5.59,Circle
14.8,3.0,2.1,4.26,5.61,Circle
14.8,3.05,1.76,4.02,5.35,Circle
14.8,3.25,1.52,3.51,5.02,Circle
14.8,3.56,1.39,3.13,4.94,Circle
14.9,3.94,1.21,3.14,5.18,Circle
14.9,4.41,1.0,3.42,5.67,Circle
14.9,5.02,0.769,3.68,6.27,Circle
14.9,5.55,0.4,3.63,6.65,Circle
14.9,5.73,-0.00117,3.34,6.63,Circle
14.9,5.65,-0.299,2.88,6.35,Circle
14.9,5.52,-0.657,2.53,6.11,Circle
14.9,5.57,-1.04,2.25,6.1,Circle
14.9,5.87,-1.35,2.14,6.39,Circle
14.9,6.16,-1.64,2.08,6.7,Circle
15.0,6.12,-2.0,2.07,6.76,Circle
15.0,5.76,-2.36,2.04,6.55,Circle
15.0,5.35,-2.76,1.74,6.26,Circle
15.0,4.92,-3.08,1.3,5.95,Circle
15.0,4.53,-3.37,1.08,5.75,Circle
15.0,4.21,-3.55,1.04,5.6,Circle
15.0,3.93,-3.81,1.18,5.6,Circle
15.0,3.76,-4.07,1.34,5.7,Circle
15.0,3.57,-4.3,1.3,5.74,Circle
15.0,3.26,-4.52,1.06,5.67,Circle
15.1,2.96,-4.73,0.706,5.63,Circle
15.1,2.7,-4.99,0.401,5.69,Circle
15.1,2.36,-5.24,0.296,5.75,Circle
15.1,1.93,-5.44,0.36,5.78,Circle
15.1,1.52,-5.6,0.511,5.83,Circle
15.1,1.04,-5.77,0.524,5.89,Circle
15.1,0.471,-5.96,0.25,5.98,Circle
15.1,-0.147,-6.15,-0.256,6.16,Circle
15.1,-0.621,-6.2,-0.65,6.26,Circle
15.1,-0.99,-6.03,-0.71,6.15,Circle
15.2,-1.17,-5.82,-0.492,5.96,Circle
15.2,-1.09,-5.74,-0.12,5.85,Circle
15.2,-0.903,-5.65,0.0548,5.72,Circle
15.2,-0.703,-5.51,-0.18,5.55,Circle
15.2,-0.652,-5.44,-0.628,5.51,Circle
15.2,-0.803,-5.44,-0.968,5.58,Circle
15.2,-1.09,-5.42,-1.09,5.64,Circle
15.2,-1.41,-5.39,-0.986,5.66,Circle
15.2,-1.68,-5.29,-0.784,5.61,Circle
15.2,-2.06,-5.15,-0.671,5.59,Circle
15.3,-2.7,-4.98,-0.703,5.71,Circle
15.3,-3.49,-4.8,-0.896,6.0,Circle
15.3,-4.2,-4.71,-1.15,6.42,Circle
15.3,-4.67,-4.63,-1.36,6.71,Circle
15.3,-4.61,-4.43,-1.38,6.54,Circle
15.3,-4.22,-4.08,-1.13,5.98,Circle
15.3,-3.91,-3.67,-0.783,5.42,Circle
15.3,-3.95,-3.14,-0.416,5.06,Circle
15.3,-4.24,-2.62,-0.211,4.98,Circle
15.3,-4.64,-2.34,-0.308,5.2,Circle
15.4,-4.94,-2.38,-0.498,5.51,Circle
15.4,-4.87,-2.33,-0.56,5.43,Circle
15.4,-4.37,-2.03,-0.708,4.87,Circle
15.4,-3.78,-1.63,-0.741,4.18,Circle
15.4,-3.52,-0.981,-0.466,3.68,Circle
15.4,-3.58,-0.319,-0.126,3.59,Circle
15.4,-4.0,-0.0739,-0.00178,4.0,Circle
15.4,-4.54,-0.0334,-0.0384,4.54,Circle
15.4,-4.72,0.00666,-0.271,4.73,Circle
15.4,-4.52,0.0989,-0.464,4.54,Circle
15.5,-4.05,0.281,-0.439,4.08,Circle
15.5,-3.51,0.71,-0.234,3.59,Circle
15.5,-3.09,1.33,-0.0116,3.36,Circle
15.5,-3.05,1.92,0.174,3.61,Circle
15.5,-3.1,2.31,0.36,3.89,Circle
15.5,-3.02,2.35,0.597,3.87,Circle
15.5,-2.92,2.15,0.822,3.72,Circle
15.5,-2.99,2.1,1.03,3.8,Circle
15.5,-3.09,2.42,1.05,4.07,Circle
15.5,-3.0,2.88,0.933,4.26,Circle
15.6,-2.75,3.2,0.86,4.3,Circle
15.6,-2.52,3.3,0.999,4.27,Circle
15.6,-2.5,3.15,1.36,4.24,Circle
15.6,-2.82,2.8,1.67,4.31,Circle
15.6,-3.37,2.42,1.75,4.51,Circle
15.6,-3.79,2.41,1.48,4.73,Circle
15.6,-3.52,2.81,0.971,4.61,Circle
15.6,-2.46,3.21,0.837,4.13,Circle
15.6,-1.72,3.33,1.49,4.03,Circle
15.6,-1.49,3.41,2.5,4.49,Circle
15.7,-1.48,3.2,3.14,4.72,Circle
15.7,-1.63,2.76,3.1,4.46,Circle
15.7,-1.82,2.59,2.38,3.96,Circle
15.7,-1.85,2.64,1.5,3.55,Circle
15.7,-1.52,2.73,1.05,3.3,Circle
15.7,-0.787,2.97,1.17,3.29,Circle
15.7,0.016,3.14,1.84,3.63,Circle
15.7,0.463,3.17,2.46,4.05,Circle
15.7,0.537,3.06,2.67,4.1,Circle
15.8,0.317,2.92,2.43,3.81,Circle
15.8,0.321,3.01,1.93,3.59,Circle
15.8,0.86,3.07,1.64,3.59,Circle
15.8,1.38,2.98,1.7,3.7,Circle
15.8,1.55,2.93,2.01,3.88,Circle
15.8,1.42,2.89,2.38,4.01,Circle
15.8,1.18,2.85,2.57,4.01,Circle
15.8,1.14,2.8,2.53,3.94,Circle
15.8,1.43,2.79,2.46,3.99,Circle
15.8,1.84,2.74,2.45,4.11,Circle
15.9,2.07,2.64,2.48,4.17,Circle
15.9,2.16,2.62,2.41,4.17,Circle
15.9,2.24,2.62,2.37,4.18,Circle
15.9,2.29,2.44,2.43,4.14,Circle
15.9,2.31,2.22,2.52,4.07,Circle
15.9,2.34,2.06,2.59,4.05,Circle
15.9,2.29,1.96,2.6,3.98,Circle
15.9,2.22,1.79,2.54,3.82,Circle
15.9,2.32,1.6,2.43,3.72,Circle
15.9,2.53,1.32,2.33,3.68,Circle
16.0,2.61,1.03,2.25,3.6,Circle
16.0,2.62,0.781,2.25,3.54,Circle
16.0,2.54,0.476,2.26,3.43,Circle
16.0,2.52,0.2,2.07,3.27,Circle
16.0,2.57,0.0158,1.74,3.1,Circle
16.0,2.69,-0.132,1.51,3.09,Circle
16.0,2.9,-0.231,1.29,3.18,Circle
16.0,3.21,-0.317,1.28,3.47,Circle
16.0,3.61,-0.441,1.58,3.96,Circle
16.0,3.85,-0.634,1.9,4.35,Circle
16.1,3.88,-0.785,2.0,4.44,Circle
16.1,3.64,-0.8,1.94,4.2,Circle
16.1,3.32,-0.947,1.75,3.87,Circle
16.1,3.07,-1.16,1.47,3.59,Circle
16.1,3.02,-1.39,1.34,3.59,Circle
16.1,3.34,-1.58,1.29,3.91,Circle
16.1,3.96,-1.7,1.17,4.47,Circle
16.1,4.46,-1.8,1.16,4.95,Circle
16.1,4.5,-1.96,1.32,5.08,Circle
16.1,4.34,-2.06,1.36,5.0,Circle
16.2,4.04,-2.21,1.23,4.76,Circle
16.2,3.7,-2.4,1.03,4.53,Circle
16.2,3.58,-2.6,0.881,4.51,Circle
16.2,3.56,-2.83,0.709,4.6,Circle
16.2,3.49,-3.17,0.619,4.75,Circle
16.2,3.31,-3.49,0.615,4.85,Circle
16.2,2.99,-3.69,0.486,4.78,Circle
16.2,2.52,-3.9,0.248,4.65,Circle
16.2,2.13,-4.16,-0.0114,4.67,Circle
16.2,1.95,-4.4,-0.133,4.82,Circle
16.3,1.82,-4.6,-0.165,4.94,Circle
16.3,1.57,-4.66,-0.0342,4.92,Circle
16.3,1.29,-4.64,0.124,4.81,Circle
16.3,0.81,-4.76,0.163,4.84,Circle
16.3,0.266,-5.01,0.0165,5.01,Circle
16.3,-0.303,-5.18,-0.266,5.2,Circle
16.3,-0.959,-5.29,-0.549,5.41,Circle
16.3,-1.6,-5.39,-0.78,5.68,Circle
16.3,-1.98,-5.36,-0.907,5.79,Circle
16.3,-2.11,-5.16,-0.811,5.63,Circle
16.4,-1.86,-4.87,-0.67,5.26,Circle
16.4,-1.46,-4.39,-0.46,4.65,Circle
16.4,-1.1,-4.0,-0.23,4.15,Circle
16.4,-1.0,-3.97,0.0105,4.09,Circle
16.4,-1.14,-4.05,0.096,4.21,Circle
16.4,-1.41,-4.11,-0.0698,4.34,Circle
16.4,-1.74,-4.06,-0.405,4.43,Circle
16.4,-2.17,-3.9,-0.695,4.51,Circle
16.4,-2.78,-3.71,-0.887,4.72,Circle
16.4,-3.33,-3.59,-0.899,4.98,Circle
16.5,-3.59,-3.62,-0.743,5.16,Circle
16.5,-3.7,-3.58,-0.605,5.18,Circle
16.5,-3.63,-3.32,-0.472,4.94,Circle
16.5,-3.64,-2.75,-0.358,4.58,Circle
16.5,-3.81,-2.14,-0.232,4.38,Circle
16.5,-4.09,-1.82,-0.162,4.48,Circle
16.5,-4.35,-1.71,-0.0249,4.67,Circle
16.5,-4.27,-1.79,0.0814,4.63,Circle
16.5,-3.98,-1.86,0.101,4.39,Circle
16.5,-3.78,-1.63,0.0459,4.12,Circle
16.6,-3.84,-1.14,-0.232,4.01,Circle
16.6,-4.22,-0.738,-0.606,4.33,Circle
16.6,-4.66,-0.507,-0.786,4.75,Circle
16.6,-5.01,-0.5,-0.681,5.08,Circle
16.6,-5.28,-0.454,-0.431,5.31,Circle
16.6,-4.97,-0.0199,-0.0985,4.97,Circle
16.6,-4.16,0.426,0.434,4.21,Circle
16.6,-3.52,0.827,0.959,3.74,Circle
16.6,-3.35,1.24,1.22,3.78,Circle
16.6,-3.71,1.19,1.06,4.04,Circle
16.7,-4.33,0.982,0.553,4.47,Circle
16.7,-4.64,0.78,-0.125,4.71,Circle
16.7,-4.49,0.727,-0.708,4.6,Circle
16.7,-3.71,0.984,-0.859,3.93,Circle
16.7,-2.77,1.21,-0.367,3.05,Circle
16.7,-2.1,1.59,0.418,2.67,Circle
16.7,-1.93,1.84,0.896,2.81,Circle
16.7,-2.31,1.93,0.968,3.16,Circle
16.7,-2.86,2.14,0.69,3.63,Circle
16.7,-3.1,2.29,0.447,3.88,Circle
16.8,-2.74,2.33,0.429,3.62,Circle
16.8,-1.97,2.26,0.623,3.06,Circle
16.8,-1.43,2.31,0.987,2.89,Circle
16.8,-1.2,2.55,1.19,3.06,Circle
16.8,-1.05,2.76,1.09,3.15,Circle
16.8,-0.958,2.84,0.957,3.15,Circle
16.8,-0.91,2.92,0.886,3.18,Circle
16.8,-0.834,2.97,1.04,3.26,Circle
16.8,-0.682,2.98,1.38,3.36,Circle
16.8,-0.429,2.93,1.74,3.44,Circle
16.9,-0.275,2.77,1.99,3.42,Circle
16.9,-0.143,2.76,1.94,3.38,Circle
16.9,0.14,2.88,1.7,3.35,Circle
16.9,0.416,2.91,1.44,3.28,Circle
16.9,0.603,2.89,1.28,3.22,Circle
16.9,0.54,2.86,1.39,3.23,Circle
16.9,0.386,2.87,1.57,3.29,Circle
16.9,0.449,2.86,1.66,3.34,Circle
16.9,0.598,2.78,1.73,3.33,Circle
16.9,0.544,2.74,1.75,3.29,Circle
17.0,0.362,2.77,1.75,3.29,Circle
17.0,0.251,2.78,1.77,3.3,Circle
17.0,0.197,2.79,1.92,3.39,Circle
17.0,0.197,2.87,2.19,3.62,Circle
17.0,0.248,2.9,2.6,3.9,Circle
17.0,0.432,2.87,3.02,4.19,Circle
17.0,0.714,2.8,3.3,4.38,Circle
17.0,1.04,2.72,3.24,4.36,Circle
17.0,1.39,2.7,2.92,4.21,Circle
17.0,1.56,2.55,2.46,3.87,Circle
17.1,1.45,2.32,2.14,3.47,Circle
17.1,1.28,2.08,1.96,3.13,Circle
17.1,1.28,1.96,1.91,3.02,Circle
17.1,1.43,1.92,2.0,3.12,Circle
17.1,1.86,1.91,2.14,3.42,Circle
17.1,2.31,1.91,2.44,3.86,Circle
17.1,2.39,1.85,2.78,4.11,Circle
17.1,2.15,1.69,2.98,4.04,Circle
17.1,1.93,1.36,2.93,3.76,Circle
17.1,2.04,1.02,2.61,3.47,Circle
17.2,2.44,0.72,2.21,3.37,Circle
17.2,2.93,0.489,1.9,3.52,Circle
17.2,3.24,0.282,1.74,3.69,Circle
17.2,3.4,0.0952,1.68,3.79,Circle
17.2,3.47,-0.0913,1.6,3.82,Circle
17.2,3.49,-0.259,1.41,3.77,Circle
17.2,3.51,-0.437,1.26,3.75,Circle
17.2,3.4,-0.547,1.24,3.66,Circle
17.2,3.34,-0.53,1.27,3.62,Circle
17.2,3.52,-0.566,1.27,3.79,Circle
17.3,3.86,-0.803,1.42,4.19,Circle
17.3,4.11,-1.06,1.55,4.52,Circle
17.3,4.15,-1.25,1.47,4.58,Circle
17.3,4.12,-1.35,1.37,4.55,Circle
17.3,4.2,-1.43,1.18,4.59,Circle
17.3,4.3,-1.6,0.928,4.68,Circle
17.3,4.29,-1.79,1.02,4.76,Circle
17.3,4.28,-1.9,1.22,4.84,Circle
17.3,4.3,-2.11,1.27,4.95,Circle
17.3,4.19,-2.41,1.32,5.01,Circle
17.4,3.91,-2.57,1.27,4.85,Circle
17.4,3.48,-2.65,1.2,4.53,Circle
17.4,3.02,-2.73,1.23,4.26,Circle
17.4,2.53,-2.96,1.39,4.13,Circle
17.4,2.08,-3.2,1.45,4.08,Circle
17.4,1.79,-3.35,1.28,4.01,Circle
17.4,1.7,-3.52,0.95,4.02,Circle
17.4,1.66,-3.71,0.671,4.12,Circle
17.4,1.6,-3.9,0.51,4.25,Circle
17.4,1.46,-4.08,0.452,4.36,Circle
17.5,1.22,-4.21,0.491,4.41,Circle
17.5,0.903,-4.4,0.535,4.52,Circle
17.5,0.436,-4.68,0.535,4.73,Circle
17.5,-0.253,-4.91,0.517,4.95,Circle
17.5,-1.09,-5.04,0.382,5.17,Circle
17.5,-1.72,-5.19,0.152,5.47,Circle
17.5,-1.98,-5.35,0.0298,5.7,Circle
17.5,-2.02,-5.45,-0.0958,5.82,Circle
17.5,-2.1,-5.44,-0.244,5.84,Circle
17.5,-2.31,-5.3,-0.342,5.79,Circle
17.6,-2.42,-5.17,-0.361,5.72,Circle
17.6,-2.28,-5.12,-0.35,5.61,Circle
17.6,-1.92,-5.13,-0.48,5.5,Circle
17.6,-1.61,-5.1,-0.649,5.39,Circle
17.6,-1.6,-5.06,-0.934,5.39,Circle
17.6,-1.93,-4.89,-1.13,5.37,Circle
17.6,-2.42,-4.68,-1.13,5.39,Circle
17.6,-2.84,-4.49,-0.98,5.4,Circle
17.6,-2.99,-4.24,-0.813,5.25,Circle
17.6,-2.98,-4.11,-0.628,5.11,Circle
17.7,-2.98,-3.95,-0.519,4.98,Circle
17.7,-2.97,-3.56,-0.503,4.67,Circle
17.7,-3.05,-3.18,-0.586,4.45,Circle
17.7,-3.2,-2.92,-0.719,4.39,Circle
17.7,-3.21,-2.76,-0.819,4.31,Circle
17.7,-3.17,-2.73,-0.797,4.25,Circle
17.7,-3.18,-2.6,-0.622,4.15,Circle
17.7,-3.11,-2.24,-0.379,3.85,Circle
17.7,-3.05,-1.88,-0.141,3.59,Circle
17.7,-3.23,-1.43,0.00518,3.54,Circle
17.8,-3.85,-0.838,0.0512,3.94,Circle
17.8,-4.53,-0.398,0.126,4.55,Circle
17.8,-4.69,-0.376,0.249,4.71,Circle
17.8,-4.38,-0.532,0.286,4.42,Circle
17.8,-3.85,-0.441,0.241,3.88,Circle
17.8,-3.49,-0.0864,0.1,3.49,Circle
17.8,-3.43,0.447,-0.0903,3.46,Circle
17.8,-3.85,0.926,-0.0834,3.96,Circle
17.8,-4.4,1.31,0.138,4.59,Circle
17.8,-4.42,1.31,0.383,4.63,Circle
17.9,-4.21,1.06,0.547,4.38,Circle
17.9,-4.05,1.15,0.538,4.24,Circle
17.9,-3.97,1.69,0.365,4.33,Circle
17.9,-3.99,2.42,0.273,4.68,Circle
17.9,-3.93,2.85,0.47,4.87,Circle
17.9,-3.83,2.6,0.918,4.72,Circle
17.9,-4.12,2.01,1.2,4.74,Circle
17.9,-4.75,1.81,1.01,5.18,Circle
17.9,-4.87,2.01,0.499,5.29,Circle
17.9,-4.48,2.28,0.177,5.03,Circle
18.0,-3.78,2.72,0.153,4.66,Circle
18.0,-3.15,3.04,0.499,4.41,Circle
18.0,-2.94,3.16,1.15,4.46,Circle
18.0,-3.07,3.26,1.78,4.82,Circle
18.0,-2.9,3.5,2.1,5.01,Circle
18.0,-2.17,3.59,2.2,4.74,Circle
18.0,-1.58,3.7,2.22,4.59,Circle
18.0,-1.1,4.05,2.15,4.72,Circle
18.0,-0.579,4.2,2.1,4.73,Circle
18.0,-0.199,4.05,2.11,4.57,Circle
18.1,-0.0631,3.86,2.16,4.42,Circle
18.1,-0.217,3.7,2.1,4.26,Circle
18.1,-0.4,3.57,1.91,4.07,Circle
18.1,-0.388,3.55,1.74,3.97,Circle
18.1,-0.135,3.62,1.81,4.05,Circle
18.1,0.325,3.7,2.14,4.29,Circle
18.1,0.956,3.73,2.61,4.65,Circle
18.1,1.36,3.62,2.9,4.83,Circle
18.1,1.47,3.52,2.89,4.79,Circle
18.1,1.48,3.42,2.64,4.56,Circle
18.2,1.47,3.26,2.27,4.23,Circle
18.2,1.51,3.15,2.06,4.06,Circle
18.2,1.59,3.06,2.06,4.02,Circle
18.2,1.9,3.0,2.18,4.17,Circle
18.2,2.51,3.0,2.28,4.52,Circle
18.2,3.04,2.92,2.51,4.91,Circle
18.2,3.29,2.89,2.81,5.21,Circle
18.2,3.31,2.98,3.08,5.42,Circle
18.2,3.12,2.87,3.31,5.38,Circle
18.2,2.93,2.54,3.43,5.18,Circle
18.3,2.94,2.16,3.25,4.88,Circle
18.3,3.1,1.83,2.93,4.64,Circle
18.3,3.29,1.54,2.69,4.52,Circle
18.3,3.39,1.28,2.64,4.49,Circle
18.3,3.36,0.974,2.63,4.37,Circle
18.3,3.22,0.735,2.48,4.13,Circle
18.3,3.09,0.423,2.27,3.86,Circle
18.3,3.06,0.079,2.12,3.72,Circle
18.3,3.18,-0.23,1.97,3.75,Circle
18.3,3.44,-0.505,1.87,3.95,Circle
18.4,3.8,-0.75,1.81,4.27,Circle
18.4,4.14,-0.861,1.79,4.59,Circle
18.4,4.21,-0.946,1.79,4.67,Circle
18.4,4.1,-1.05,1.71,4.56,Circle
18.4,3.9,-1.29,1.57,4.4,Circle
18.4,3.71,-1.66,1.41,4.3,Circle
18.4,3.6,-2.04,1.16,4.29,Circle
18.4,3.64,-2.28,0.934,4.39,Circle
18.4,3.7,-2.37,0.74,4.46,Circle
18.5,3.7,-2.38,0.544,4.43,Circle
18.5,3.62,-2.35,0.449,4.34,Circle
18.5,3.63,-2.26,0.524,4.31,Circle
18.5,3.73,-2.26,0.82,4.44,Circle
18.5,3.79,-2.39,1.23,4.65,Circle
18.5,3.66,-2.54,1.55,4.72,Circle
18.5,3.16,-2.75,1.78,4.55,Circle
18.5,2.47,-2.82,1.51,4.04,Circle
18.5,1.96,-2.84,1.02,3.6,Circle
18.5,1.77,-2.99,0.693,3.54,Circle
18.6,1.77,-3.17,0.604,3.68,Circle
18.6,1.78,-3.22,0.748,3.76,Circle
18.6,1.77,-3.11,1.16,3.76,Circle
18.6,1.69,-3.02,1.46,3.75,Circle
18.6,1.42,-3.09,1.46,3.7,Circle
18.6,0.923,-3.29,1.22,3.63,Circle
18.6,0.408,-3.57,0.823,3.68,Circle
18.6,0.121,-3.8,0.46,3.83,Circle
18.6,-0.0172,-3.94,0.184,3.94,Circle
18.6,-0.00638,-4.04,-0.0264,4.04,Circle
18.7,-0.0799,-4.01,-0.0956,4.01,Circle
18.7,-0.41,-3.89,-0.0366,3.92,Circle
18.7,-0.86,-3.85,0.0381,3.95,Circle
18.7,-1.4,-3.84,0.0289,4.09,Circle
18.7,-1.74,-3.9,-0.13,4.28,Circle
18.7,-1.56,-3.95,-0.361,4.26,Circle
18.7,-1.01,-3.93,-0.43,4.08,Circle
18.7,-0.617,-3.87,-0.326,3.93,Circle
18.7,-0.575,-3.84,-0.266,3.89,Circle
18.7,-0.964,-3.73,-0.282,3.86,Circle
18.8,-1.6,-3.72,-0.384,4.06,Circle
18.8,-2.13,-3.81,-0.652,4.41,Circle
18.8,-2.22,-4.02,-0.904,4.68,Circle
18.8,-1.96,-4.17,-1.05,4.72,Circle
18.8,-1.69,-4.13,-1.06,4.58,Circle
18.8,-1.78,-3.94,-0.952,4.43,Circle
18.8,-2.36,-3.79,-0.715,4.52,Circle
18.8,-3.18,-3.77,-0.581,4.97,Circle
18.8,-3.76,-3.9,-0.741,5.47,Circle
18.8,-4.09,-4.1,-1.08,5.89,Circle
18.9,-4.25,-4.17,-1.41,6.12,Circle
18.9,-4.22,-4.03,-1.61,6.06,Circle
18.9,-3.79,-3.64,-1.56,5.48,Circle
18.9,-3.18,-3.1,-1.28,4.62,Circle
18.9,-2.85,-2.52,-0.904,3.91,Circle
18.9,-2.99,-2.2,-0.574,3.76,Circle
18.9,-3.36,-2.12,-0.409,3.99,Circle
18.9,-3.73,-2.05,-0.449,4.28,Circle
18.9,-4.02,-1.85,-0.56,4.46,Circle
18.9,-3.94,-1.42,-0.352,4.2,Circle
19.0,-3.5,-0.949,0.277,3.64,Circle
19.0,-3.09,-0.363,1.04,3.28,Circle
19.0,-2.9,0.111,1.55,3.29,Circle
19.0,-3.2,0.27,1.53,3.56,Circle
19.0,-3.81,0.368,1.06,3.97,Circle
19.0,-4.22,0.623,0.567,4.3,Circle
19.0,-3.99,0.899,0.404,4.11,Circle
19.0,-3.16,1.01,0.594,3.37,Circle
19.0,-2.41,1.03,0.899,2.77,Circle
